PersonID	CoordID	X	Y	Z	Date	Time	TimeDiff	Distance	rawSpeed	Acceleration	SimpleSpeed	Density	breakPointType	breakPointCriterium
104149404	0	 -122.09202	38.01032	-1.0	23.5.2012	9:0:26	0	0.0	10.6	0.10655968414433309	NaN	1	stopPointEnd	startOfFile
104149404	1	 -122.0919	38.01022	-1.0	23.5.2012	9:0:29	3	9.77375324500969	11.199999	0.08689074866203168	3.2579177483365633	2		
104149404	2	 -122.09175	38.01016	-1.0	23.5.2012	9:0:32	3	8.10430264367167	10.6	0.09267722354886325	2.701434214557223	3		
104149404	3	 -122.09161	38.01015	-1.0	23.5.2012	9:0:35	3	7.1456966200702645	8.1	0.09868106320785132	2.381898873356755	3		
104149404	4	 -122.09152	38.01018	-1.0	23.5.2012	9:0:38	3	6.751124370947853	5.0	0.11710678079535249	2.250374790315951	3		
104149404	5	 -122.09149	38.01022	-1.0	23.5.2012	9:0:41	3	7.598546506867757	5.0	0.13958800681038758	2.532848835622586	3		
104149404	6	 -122.09144	38.01031	-1.0	23.5.2012	9:0:44	3	9.717863939956086	8.699999	0.17015743987883478	3.2392879799853618	2		
104149404	7	 -122.09137	38.01041	-1.0	23.5.2012	9:0:47	3	11.302022339085504	8.699999	0.19548741509994336	3.767340779695168	2		
104149404	8	 -122.09124	38.01046	-1.0	23.5.2012	9:0:50	3	13.824302482499176	11.199999	0.1840297834413586	4.608100827499725	1		
104149404	9	 -122.09101	38.01044	-1.0	23.5.2012	9:0:53	3	16.55009914097422	16.2	0.13232772925007244	5.516699713658073	0		
104149404	10	 -122.09077	38.01042	-1.0	23.5.2012	9:0:56	3	17.226321979363686	14.899999	0.0765758887026468	5.742107326454562	0		
104149404	11	 -122.09056	38.01043	-1.0	23.5.2012	9:0:59	3	17.11020347543821	8.699999	0.04035160171889343	5.703401158479404	0		
104149404	12	 -122.09038	38.01042	-1.0	23.5.2012	9:1:2	3	17.4974872070967	11.8	0.009251829616424853	5.8324957356989	0		
104149404	13	 -122.09017	38.01037	-1.0	23.5.2012	9:1:5	3	18.55537261112352	14.899999	0.03959719611851094	6.18512420370784	0		
104149404	14	 -122.08995	38.01027	-1.0	23.5.2012	9:1:8	3	18.310399544022793	15.5	0.1394148567668288	6.103466514674264	0		
104149404	15	 -122.08975	38.01019	-1.0	23.5.2012	9:1:11	3	16.698412679847028	11.8	0.19528388017699977	5.566137559949009	1		
104149404	16	 -122.08961	38.01013	-1.0	23.5.2012	9:1:14	3	14.60076128844855	10.6	0.18880608701090226	4.8669204294828505	2		
104149404	17	 -122.08946	38.01006	-1.0	23.5.2012	9:1:17	3	13.126207508923047	11.8	0.10113863447028437	4.375402502974349	2		
104149404	18	 -122.08931	38.00999	-1.0	23.5.2012	9:1:20	3	10.9016571045393	9.3	0.04944653409981875	3.6338857015131	2		
104149404	19	 -122.08926	38.00997	-1.0	23.5.2012	9:1:24	4	12.98246051742804	3.099999	0.33197528614115224	3.24561512935701	2		
104149404	20	 -122.08924	38.00989	-1.0	23.5.2012	9:1:27	3	14.853096064008112	9.3	0.4550115605186163	4.9510320213360375	1		
104149404	21	 -122.08934	38.00972	-1.0	23.5.2012	9:1:30	3	21.487517706917835	18.6	0.5257677637423462	7.162505902305945	0		
104149404	22	 -122.0895	38.00948	-1.0	23.5.2012	9:1:33	3	27.265899127353126	24.2	0.4893122913483684	9.088633042451042	0		
104149404	23	 -122.08968	38.00919	-1.0	23.5.2012	9:1:36	3	31.80609991041157	27.299999	0.3587714655147636	10.602033303470524	0		
104149404	24	 -122.08987	38.00888	-1.0	23.5.2012	9:1:39	3	34.65045601005428	28.6	0.1749729947665804	11.550152003351426	0		
104149404	25	 -122.09007	38.00856	-1.0	23.5.2012	9:1:42	3	36.513017386222096	29.2	0.033575595204533286	12.171005795407366	0		
104149404	26	 -122.09028	38.00824	-1.0	23.5.2012	9:1:45	3	36.87585958973111	28.6	0.10615809113165804	12.291953196577035	0		
104149404	27	 -122.09047	38.00793	-1.0	23.5.2012	9:1:48	3	35.90519037776155	28.6	0.23633036448674333	11.968396792587184	0		
104149404	28	 -122.09065	38.00762	-1.0	23.5.2012	9:1:51	3	33.85783784605379	27.299999	0.3459782694062945	11.285945948684597	0		
104149404	29	 -122.09071	38.00731	-1.0	23.5.2012	9:1:54	3	30.59216166917321	24.899999	0.4157638944626989	10.197387223057737	0		
104149404	30	 -122.09063	38.00704	-1.0	23.5.2012	9:1:57	3	26.44568568774322	20.5	0.37913642611241394	8.815228562581074	0		
104149404	31	 -122.09055	38.00682	-1.0	23.5.2012	9:2:0	3	21.784057274495805	16.799999	0.09907375874190401	7.2613524248319345	0		
104149404	32	 -122.09041	38.00666	-1.0	23.5.2012	9:2:3	3	19.28028894017413	14.3	0.3707111537607992	6.426762980058044	0		
104149404	33	 -122.09016	38.00662	-1.0	23.5.2012	9:2:6	3	22.63886435257202	17.399999	0.6604007238643765	7.546288117524007	0		
104149404	34	 -122.08982	38.00672	-1.0	23.5.2012	9:2:9	3	29.807803413366315	25.5	0.7067958627511762	9.935934471122104	0		
104149404	35	 -122.0894	38.00685	-1.0	23.5.2012	9:2:12	3	36.904791335770064	30.399999	0.6366621687719402	12.301597111923355	0		
104149404	36	 -122.08891	38.007	-1.0	23.5.2012	9:2:15	3	43.050548428305504	34.799999	0.5328108110188499	14.350182809435168	0		
104149404	37	 -122.08837	38.00714	-1.0	23.5.2012	9:2:18	3	48.14182543036818	37.900001	0.427220686263026	16.04727514345606	0		
104149404	38	 -122.08778	38.00728	-1.0	23.5.2012	9:2:21	3	52.60355981829379	41.0	0.34056230468862964	17.534519939431263	0		
104149404	39	 -122.08714	38.00743	-1.0	23.5.2012	9:2:24	3	56.20744927084781	44.099998	0.31073743515159374	18.735816423615937	0		
104149404	40	 -122.08644	38.00752	-1.0	23.5.2012	9:2:27	3	59.17293299561677	47.2	0.371167390332777	19.724310998538922	0		
104149404	41	 -122.08569	38.00747	-1.0	23.5.2012	9:2:30	3	62.4792459830311	49.7	0.4904503558018975	20.826415327677033	0		
104149404	42	 -122.08495	38.00724	-1.0	23.5.2012	9:2:33	3	67.00400780650683	52.799999	0.5707837519132261	22.33466926883561	0		
104149404	43	 -122.08427	38.00682	-1.0	23.5.2012	9:2:36	3	72.98083432063872	56.5	0.5361467730026535	24.32694477354624	0		
104149404	44	 -122.08365	38.00627	-1.0	23.5.2012	9:2:39	3	78.93320753061917	63.400001	0.396126985289094	26.31106917687306	0		
104149404	45	 -122.08294	38.00567	-1.0	23.5.2012	9:2:42	3	83.37256713684467	67.699996	0.221336833303126	27.790855712281555	0		
104149404	46	 -122.08226	38.00505	-1.0	23.5.2012	9:2:45	3	84.27925603373522	67.099998	0.08431834618840087	28.09308534457841	0		
104149404	47	 -122.08161	38.00446	-1.0	23.5.2012	9:2:48	3	83.669689997663	62.099998	0.017448667699946147	27.889896665887665	0		
104149404	48	 -122.08099	38.0039	-1.0	23.5.2012	9:2:51	3	83.07180662908199	60.900001	0.007819574512339313	27.690602209693996	0		
104149404	49	 -122.08035	38.00335	-1.0	23.5.2012	9:2:54	3	83.20427265109372	60.900001	0.02230032602823425	27.734757550364574	0		
104149404	50	 -122.07971	38.00281	-1.0	23.5.2012	9:2:57	3	83.4706518852119	61.5	0.0343173878722794	27.823550628403964	0		
104149404	51	 -122.07907	38.00225	-1.0	23.5.2012	9:3:0	3	84.19412740878902	62.799999	0.03461585653219191	28.064709136263005	0		
104149404	52	 -122.07843	38.00167	-1.0	23.5.2012	9:3:3	3	84.67890785445084	64.0	0.029382930796230645	28.22630261815028	0		
104149404	53	 -122.07779	38.00109	-1.0	23.5.2012	9:3:6	3	84.73932155999559	63.400001	0.029979158360485668	28.24644051999853	0		
104149404	54	 -122.07716	38.00051	-1.0	23.5.2012	9:3:9	3	84.75895249691214	62.099998	0.04162177806731605	28.252984165637383	0		
104149404	55	 -122.07653	37.99994	-1.0	23.5.2012	9:3:12	3	85.05204436945381	62.799999	0.0598664424048749	28.350681456484605	0		
104149404	56	 -122.07588	37.99937	-1.0	23.5.2012	9:3:15	3	85.82898295591993	64.0	0.07724645492664269	28.609660985306643	0		
104149404	57	 -122.0752	37.9988	-1.0	23.5.2012	9:3:18	3	86.68164806279611	64.599998	0.08960612055317367	28.893882687598705	0		
104149404	58	 -122.0745	37.99825	-1.0	23.5.2012	9:3:21	3	87.46177430975966	65.199996	0.09602020157300828	29.153924769919886	0		
104149404	59	 -122.07379	37.99768	-1.0	23.5.2012	9:3:24	3	88.61778921097701	65.900001	0.09522673113927925	29.53926307032567	0		
104149404	60	 -122.07307	37.99711	-1.0	23.5.2012	9:3:27	3	89.55414535058485	66.5	0.08426698621316676	29.851381783528282	0		
104149404	61	 -122.07234	37.99653	-1.0	23.5.2012	9:3:30	3	90.55903768428057	67.699996	0.05911709361620049	30.18634589476019	0		
104149404	62	 -122.07161	37.99595	-1.0	23.5.2012	9:3:33	3	91.36208977856501	69.0	0.01935200447390409	30.454029926188337	0		
104149404	63	 -122.07087	37.99534	-1.0	23.5.2012	9:3:36	3	92.00890462777645	69.0	0.025059245165512237	30.66963487592548	0		
104149404	64	 -122.07014	37.99473	-1.0	23.5.2012	9:3:39	3	91.56678150823487	69.0	0.055459246014680476	30.522260502744956	0		
104149404	65	 -122.06947	37.99409	-1.0	23.5.2012	9:3:42	3	90.82708093783802	68.400001	0.05853893881938007	30.275693645946006	0		
104149404	66	 -122.0689	37.99341	-1.0	23.5.2012	9:3:45	3	90.09386280452188	67.699996	0.03679450786611739	30.03128760150729	0		
104149404	67	 -122.06842	37.99268	-1.0	23.5.2012	9:3:48	3	89.74170375206546	67.099998	0.0058032783334389035	29.913901250688486	0		
104149404	68	 -122.06804	37.99193	-1.0	23.5.2012	9:3:51	3	89.47247983523495	67.099998	0.014583936697049153	29.824159945078318	0		
104149404	69	 -122.06775	37.99115	-1.0	23.5.2012	9:3:54	3	89.88563877407603	67.699996	0.011072887374685404	29.961879591358677	0		
104149404	70	 -122.06756	37.99033	-1.0	23.5.2012	9:3:57	3	90.24547476581328	69.0	0.011472919977761096	30.081824921937763	0		
104149404	71	 -122.0674	37.98951	-1.0	23.5.2012	9:4:0	3	89.76717523952495	68.400001	0.034040005936896274	29.922391746508314	0		
104149404	72	 -122.06725	37.98871	-1.0	23.5.2012	9:4:3	3	88.90963640078064	65.900001	0.04330980759979324	29.63654546692688	0		
104149404	73	 -122.0671	37.98793	-1.0	23.5.2012	9:4:6	3	88.30210226076682	65.199996	0.04238174694937116	29.43403408692227	0		
104149404	74	 -122.06695	37.98715	-1.0	23.5.2012	9:4:9	3	88.12192506912447	65.199996	0.03996205973381452	29.373975023041492	0		
104149404	75	 -122.06681	37.98636	-1.0	23.5.2012	9:4:12	3	87.87683326794826	65.199996	0.03658691366778749	29.292277755982752	0		
104149404	76	 -122.06665	37.98558	-1.0	23.5.2012	9:4:15	3	87.27348989601255	64.599998	0.025003617491608957	29.09116329867085	0		
104149404	77	 -122.06649	37.98481	-1.0	23.5.2012	9:4:18	3	86.75926162386239	64.0	6.972556784612515E-4	28.919753874620795	0		
104149404	78	 -122.06633	37.98405	-1.0	23.5.2012	9:4:21	3	86.6005516666782	64.0	0.03168607235774352	28.8668505555594	0		
104149404	79	 -122.06618	37.98328	-1.0	23.5.2012	9:4:24	3	87.00965196501961	64.599998	0.06020399507767251	29.003217321673205	0		
104149404	80	 -122.06603	37.98251	-1.0	23.5.2012	9:4:27	3	87.69621756471156	64.599998	0.07047944357013185	29.23207252157052	0		
104149404	81	 -122.06588	37.98173	-1.0	23.5.2012	9:4:30	3	88.86941717362484	66.5	0.052915324109038986	29.623139057874948	0		
104149404	82	 -122.06572	37.98092	-1.0	23.5.2012	9:4:33	3	90.01029717948013	67.699996	0.011829797555252495	30.003432393160043	0		
104149404	83	 -122.06555	37.9801	-1.0	23.5.2012	9:4:36	3	90.14485703337344	68.400001	0.03384423565350322	30.048285677791146	0		
104149404	84	 -122.06539	37.97929	-1.0	23.5.2012	9:4:39	3	89.4384517109114	67.699996	0.0631029168654559	29.812817236970464	0		
104149404	85	 -122.06519	37.9785	-1.0	23.5.2012	9:4:42	3	88.48842749071912	65.199996	0.06682779186742246	29.496142496906373	0		
104149404	86	 -122.06494	37.97774	-1.0	23.5.2012	9:4:45	3	87.61064766981207	65.199996	0.04931302882672159	29.203549223270688	0		
