tripID,stageID,Mode,time,lon,lat,speed
1,1,5,2012-05-23 10:25:20,-122.11065,38.0124,8.699999
1,1,5,2012-05-23 10:25:23,-122.11079,38.0124,9.899999
1,1,5,2012-05-23 10:25:26,-122.11092,38.01233,9.3
1,1,5,2012-05-23 10:25:29,-122.11094,38.01213,15.5
1,1,5,2012-05-23 10:25:32,-122.11085,38.01184,22.399999
1,1,5,2012-05-23 10:25:35,-122.11082,38.01154,23.6
1,1,5,2012-05-23 10:25:38,-122.1108,38.01121,28
1,1,5,2012-05-23 10:25:41,-122.11081,38.01087,28.6
1,1,5,2012-05-23 10:25:44,-122.11081,38.01052,29.2
1,1,5,2012-05-23 10:25:47,-122.11081,38.01015,30.399999
1,1,5,2012-05-23 10:25:50,-122.11079,38.00978,29.799999
1,1,5,2012-05-23 10:25:53,-122.11079,38.00937,34.2
1,1,5,2012-05-23 10:25:56,-122.11079,38.00896,33.599998
1,1,5,2012-05-23 10:25:59,-122.11079,38.00855,33.599998
1,1,5,2012-05-23 10:26:04,-122.11084,38.00789,32.900001
1,1,5,2012-05-23 10:26:08,-122.11082,38.00731,34.2
1,1,5,2012-05-23 10:26:11,-122.1108,38.00687,34.2
1,1,5,2012-05-23 10:26:14,-122.11081,38.00647,33.599998
1,1,5,2012-05-23 10:26:17,-122.11082,38.00606,34.799999
1,1,5,2012-05-23 10:26:20,-122.1108,38.00563,34.2
1,1,5,2012-05-23 10:26:23,-122.11079,38.00522,34.2
1,1,5,2012-05-23 10:26:26,-122.11076,38.0048,34.2
1,1,5,2012-05-23 10:26:29,-122.11078,38.00438,34.799999
1,1,5,2012-05-23 10:26:32,-122.11085,38.00395,34.799999
1,1,5,2012-05-23 10:26:35,-122.11099,38.00354,34.799999
1,1,5,2012-05-23 10:26:38,-122.11119,38.00316,34.2
1,1,5,2012-05-23 10:26:41,-122.11142,38.00279,33.599998
1,1,5,2012-05-23 10:26:44,-122.11169,38.00245,33.599998
1,1,5,2012-05-23 10:26:47,-122.11199,38.00213,32.299999
1,1,5,2012-05-23 10:26:50,-122.11232,38.00186,30.399999
1,1,5,2012-05-23 10:26:53,-122.11268,38.00162,30.399999
1,1,5,2012-05-23 10:26:56,-122.11303,38.00142,26.1
1,1,5,2012-05-23 10:26:59,-122.11331,38.00125,20.5
1,1,5,2012-05-23 10:27:02,-122.11352,38.00115,13
1,1,5,2012-05-23 10:27:05,-122.11356,38.0012,4.3
1,1,5,2012-05-23 10:27:08,-122.11367,38.00114,9.3
1,1,5,2012-05-23 10:27:11,-122.1137,38.001,8.1
1,1,5,2012-05-23 10:27:14,-122.11351,38.00082,17.399999
1,1,5,2012-05-23 10:27:17,-122.11325,38.00065,22.399999
1,1,5,2012-05-23 10:27:20,-122.11292,38.00051,23.6
1,1,5,2012-05-23 10:27:23,-122.11255,38.00038,24.899999
1,1,5,2012-05-23 10:27:26,-122.11224,38.00017,25.5
1,1,5,2012-05-23 10:27:29,-122.11203,37.99989,26.1
1,1,5,2012-05-23 10:27:32,-122.11184,37.99962,24.899999
1,1,5,2012-05-23 10:27:35,-122.11153,37.99939,28
1,1,5,2012-05-23 10:27:38,-122.11119,37.99918,27.299999
1,1,5,2012-05-23 10:27:41,-122.11088,37.99896,26.7
1,1,5,2012-05-23 10:27:44,-122.11071,37.99866,26.7
1,1,5,2012-05-23 10:27:47,-122.1106,37.99833,27.299999
1,1,5,2012-05-23 10:27:50,-122.11052,37.99801,25.5
1,1,5,2012-05-23 10:27:53,-122.11044,37.9977,28
1,1,5,2012-05-23 10:27:56,-122.1104,37.99737,26.7
1,1,5,2012-05-23 10:27:59,-122.11045,37.99705,26.7
1,1,5,2012-05-23 10:28:02,-122.11063,37.99679,23.6
1,1,5,2012-05-23 10:28:05,-122.11079,37.99657,17.399999
1,1,5,2012-05-23 10:28:08,-122.11088,37.99644,8.1
1,1,5,2012-05-23 10:28:11,-122.11096,37.99639,5
1,1,5,2012-05-23 10:28:14,-122.11114,37.99641,13
1,1,5,2012-05-23 10:28:17,-122.11152,37.99655,26.7
1,1,5,2012-05-23 10:28:20,-122.11194,37.99667,25.5
1,1,5,2012-05-23 10:28:23,-122.11225,37.99678,17.399999
1,1,5,2012-05-23 10:28:26,-122.11237,37.99684,7.5
1,1,5,2012-05-23 10:28:29,-122.11234,37.99693,8.1
1,1,5,2012-05-23 10:28:32,-122.1124,37.99703,10.6
1,1,5,2012-05-23 10:28:35,-122.11256,37.99708,12.399999
1,1,5,2012-05-23 10:28:38,-122.11274,37.99711,8.699999
1,1,5,2012-05-23 10:28:41,-122.11284,37.99709,5
1,1,5,2012-05-23 10:28:44,-122.11284,37.99704,1.899999
2,1,5,2012-05-23 11:16:39,-122.11309,37.99705,8.699999
2,1,5,2012-05-23 11:16:42,-122.11314,37.99696,5.599999
2,1,5,2012-05-23 11:16:45,-122.11318,37.99692,5
2,1,5,2012-05-23 11:16:48,-122.11336,37.99693,16.2
2,1,5,2012-05-23 11:16:51,-122.11368,37.99698,23
2,1,5,2012-05-23 11:16:54,-122.11409,37.99701,27.299999
2,1,5,2012-05-23 11:16:57,-122.11454,37.99705,28.6
2,1,5,2012-05-23 11:17:00,-122.11501,37.99706,30.399999
2,1,5,2012-05-23 11:17:03,-122.11549,37.99705,31.7
2,1,5,2012-05-23 11:17:06,-122.11599,37.99702,32.299999
2,1,5,2012-05-23 11:17:09,-122.11648,37.99697,32.299999
2,1,5,2012-05-23 11:17:12,-122.11698,37.9969,32.900001
2,1,5,2012-05-23 11:17:15,-122.11748,37.99681,32.900001
2,1,5,2012-05-23 11:17:18,-122.11798,37.9967,32.299999
2,1,5,2012-05-23 11:17:21,-122.11847,37.99661,31.1
2,1,5,2012-05-23 11:17:24,-122.11894,37.9966,29.799999
2,1,5,2012-05-23 11:17:27,-122.11936,37.99668,26.7
2,1,5,2012-05-23 11:17:30,-122.11969,37.9968,21.1
2,1,5,2012-05-23 11:17:33,-122.11987,37.99693,11.199999
2,1,5,2012-05-23 11:18:09,-122.11986,37.99698,3.7
2,1,5,2012-05-23 11:18:12,-122.11997,37.99705,11.8
2,1,5,2012-05-23 11:18:15,-122.12017,37.99704,13
2,1,5,2012-05-23 11:18:18,-122.12035,37.99692,16.799999
2,1,5,2012-05-23 11:18:21,-122.12053,37.99677,16.2
2,1,5,2012-05-23 11:18:24,-122.1207,37.99666,11.8
2,1,5,2012-05-23 11:18:27,-122.12082,37.99657,8.699999
2,1,5,2012-05-23 11:18:30,-122.12088,37.99653,1.899999
2,1,5,2012-05-23 11:18:39,-122.12089,37.99653,2.5
2,1,5,2012-05-23 11:18:42,-122.12099,37.99645,12.399999
2,1,5,2012-05-23 11:18:45,-122.12107,37.99626,16.2
2,1,5,2012-05-23 11:18:48,-122.12099,37.99605,19.299999
2,1,5,2012-05-23 11:18:51,-122.12084,37.99581,20.5
2,1,5,2012-05-23 11:18:54,-122.12072,37.99561,14.899999
2,1,5,2012-05-23 11:18:57,-122.12066,37.9955,4.3
2,1,5,2012-05-23 11:19:13,-122.12064,37.99548,3.099999
2,1,5,2012-05-23 11:19:16,-122.12058,37.99538,13
2,1,5,2012-05-23 11:19:19,-122.12047,37.9952,17.399999
2,1,5,2012-05-23 11:19:22,-122.12033,37.99499,21.1
2,1,5,2012-05-23 11:19:25,-122.12016,37.99474,24.899999
2,1,5,2012-05-23 11:19:28,-122.11998,37.99445,24.899999
2,1,5,2012-05-23 11:19:31,-122.11981,37.99419,23
2,1,5,2012-05-23 11:19:34,-122.11969,37.99395,16.799999
2,1,5,2012-05-23 11:19:37,-122.11962,37.9938,10.6
2,1,5,2012-05-23 11:19:40,-122.11968,37.9937,11.199999
2,1,5,2012-05-23 11:19:43,-122.1199,37.99362,16.799999
2,1,5,2012-05-23 11:19:46,-122.12021,37.99353,20.5
2,1,5,2012-05-23 11:19:49,-122.12055,37.99345,20.5
2,1,5,2012-05-23 11:19:52,-122.1209,37.99344,22.399999
2,1,5,2012-05-23 11:19:55,-122.12127,37.99342,24.2
2,1,5,2012-05-23 11:19:58,-122.12165,37.99333,25.5
2,1,5,2012-05-23 11:20:01,-122.122,37.99317,26.7
2,1,5,2012-05-23 11:20:04,-122.12231,37.99293,28
2,1,5,2012-05-23 11:20:07,-122.12257,37.99267,26.7
2,1,5,2012-05-23 11:20:10,-122.12279,37.99241,26.1
2,1,5,2012-05-23 11:20:13,-122.12305,37.99214,28.6
2,1,5,2012-05-23 11:20:16,-122.12332,37.99187,27.299999
2,1,5,2012-05-23 11:20:19,-122.12359,37.99161,26.7
2,1,5,2012-05-23 11:20:22,-122.12387,37.99138,24.899999
2,1,5,2012-05-23 11:20:25,-122.12419,37.99123,24.2
2,1,5,2012-05-23 11:20:28,-122.12455,37.99109,25.5
2,1,5,2012-05-23 11:20:31,-122.12487,37.99096,21.7
2,1,5,2012-05-23 11:20:34,-122.12517,37.99088,16.2
2,1,5,2012-05-23 11:20:37,-122.12535,37.9909,9.899999
2,1,5,2012-05-23 11:20:40,-122.12537,37.99098,6.199999
2,1,5,2012-05-23 11:20:43,-122.12538,37.99109,7.5
2,1,5,2012-05-23 11:20:46,-122.12538,37.99118,3.7
2,1,5,2012-05-23 11:20:57,-122.12534,37.99123,1.2
2,1,5,2012-05-23 11:21:00,-122.12532,37.99124,1.2
2,1,5,2012-05-23 11:21:13,-122.12533,37.99126,3.7
2,1,5,2012-05-23 11:21:16,-122.12526,37.99132,6.8
2,1,5,2012-05-23 11:21:19,-122.12516,37.99139,7.5
2,1,5,2012-05-23 11:21:22,-122.12505,37.99145,7.5
2,1,5,2012-05-23 11:21:25,-122.12495,37.99151,7.5
2,1,5,2012-05-23 11:21:28,-122.12486,37.99157,7.5
2,1,5,2012-05-23 11:21:31,-122.12476,37.99162,7.5
2,1,5,2012-05-23 11:21:34,-122.12466,37.99167,7.5
2,1,5,2012-05-23 11:21:37,-122.12457,37.99173,6.8
2,1,5,2012-05-23 11:21:40,-122.12449,37.99177,6.199999
2,1,5,2012-05-23 11:21:43,-122.1244,37.99183,7.5
2,1,5,2012-05-23 11:21:46,-122.12431,37.99188,6.8
2,1,5,2012-05-23 11:21:49,-122.12422,37.99194,6.199999
2,1,5,2012-05-23 11:21:52,-122.12412,37.99198,6.8
3,1,5,2012-05-23 11:30:14,-122.1239,37.99213,6.8
3,1,5,2012-05-23 11:30:17,-122.1238,37.99217,6.199999
3,1,5,2012-05-23 11:31:10,-122.12391,37.99213,14.899999
3,1,5,2012-05-23 11:31:13,-122.12413,37.99203,14.899999
3,1,5,2012-05-23 11:31:16,-122.1243,37.99192,10.6
3,1,5,2012-05-23 11:31:19,-122.12444,37.99186,8.699999
3,1,5,2012-05-23 11:31:22,-122.12453,37.99182,5
3,1,5,2012-05-23 11:31:25,-122.1246,37.99187,6.199999
3,1,5,2012-05-23 11:31:28,-122.12467,37.99192,6.199999
3,1,5,2012-05-23 11:31:31,-122.12476,37.9919,7.5
3,1,5,2012-05-23 11:31:34,-122.12486,37.99186,7.5
3,1,5,2012-05-23 11:31:37,-122.12494,37.99181,5.599999
3,1,5,2012-05-23 11:31:40,-122.12499,37.99179,1.2
3,1,5,2012-05-23 11:31:46,-122.12497,37.99178,1.2
3,1,5,2012-05-23 11:31:49,-122.12493,37.99179,2.5
3,1,5,2012-05-23 11:31:52,-122.12489,37.99181,1.899999
3,1,5,2012-05-23 11:32:00,-122.12489,37.99181,1.2
4,1,5,2012-05-23 11:33:30,-122.1249,37.99176,1.2
4,1,5,2012-05-23 11:33:33,-122.12493,37.99176,1.899999
4,1,5,2012-05-23 11:33:44,-122.12495,37.99174,1.899999
4,1,5,2012-05-23 11:33:47,-122.12501,37.99171,5.599999
4,1,5,2012-05-23 11:33:50,-122.12509,37.99166,6.199999
4,1,5,2012-05-23 11:33:53,-122.12518,37.99161,6.8
4,1,5,2012-05-23 11:33:56,-122.12527,37.99156,7.5
4,1,5,2012-05-23 11:33:59,-122.12536,37.99151,6.199999
4,1,5,2012-05-23 11:34:02,-122.12542,37.99147,4.3
4,1,5,2012-05-23 11:34:05,-122.12542,37.99141,6.8
4,1,5,2012-05-23 11:34:08,-122.12535,37.99134,6.199999
4,1,5,2012-05-23 11:35:22,-122.12538,37.99119,6.199999
4,1,5,2012-05-23 11:35:25,-122.12538,37.99113,3.099999
4,1,5,2012-05-23 11:35:53,-122.12532,37.99104,1.2
4,1,5,2012-05-23 11:35:56,-122.12532,37.99101,2.5
4,1,5,2012-05-23 11:35:59,-122.12531,37.99097,3.099999
4,1,5,2012-05-23 11:36:02,-122.12529,37.99094,5.599999
4,1,5,2012-05-23 11:36:05,-122.12527,37.99087,3.7
4,1,5,2012-05-23 11:36:16,-122.12527,37.99087,2.5
4,1,5,2012-05-23 11:36:19,-122.12521,37.99083,8.1
4,1,5,2012-05-23 11:36:22,-122.12506,37.99082,11.199999
4,1,5,2012-05-23 11:36:25,-122.12484,37.99087,14.899999
4,1,5,2012-05-23 11:36:28,-122.1246,37.99098,15.5
4,1,5,2012-05-23 11:36:31,-122.12437,37.99108,17.399999
4,1,5,2012-05-23 11:36:34,-122.12408,37.99121,22.399999
4,1,5,2012-05-23 11:36:37,-122.12379,37.99136,21.7
4,1,5,2012-05-23 11:36:40,-122.12354,37.99156,20.899999
4,1,5,2012-05-23 11:36:43,-122.12331,37.99177,22.399999
4,1,5,2012-05-23 11:36:46,-122.12307,37.99201,24.2
4,1,5,2012-05-23 11:36:49,-122.12283,37.99225,24.2
4,1,5,2012-05-23 11:36:52,-122.1226,37.9925,23
4,1,5,2012-05-23 11:36:55,-122.12237,37.99274,25.5
4,1,5,2012-05-23 11:36:58,-122.1221,37.99297,27.299999
4,1,5,2012-05-23 11:37:01,-122.12178,37.99318,26.1
4,1,5,2012-05-23 11:37:04,-122.12142,37.99332,25.5
4,1,5,2012-05-23 11:37:07,-122.12103,37.99339,24.2
4,1,5,2012-05-23 11:37:10,-122.12068,37.99339,22.399999
4,1,5,2012-05-23 11:37:13,-122.12034,37.99342,21.1
4,1,5,2012-05-23 11:37:16,-122.12004,37.9935,18.6
4,1,5,2012-05-23 11:37:19,-122.11978,37.99364,18
4,1,5,2012-05-23 11:37:22,-122.1196,37.99373,9.3
4,1,5,2012-05-23 11:37:25,-122.11952,37.99379,6.8
4,1,5,2012-05-23 11:37:28,-122.1194,37.99387,11.8
4,1,5,2012-05-23 11:37:31,-122.11937,37.99406,18
4,1,5,2012-05-23 11:37:34,-122.11952,37.99425,16.799999
4,1,5,2012-05-23 11:37:37,-122.11963,37.99441,13
4,1,5,2012-05-23 11:37:40,-122.11974,37.99456,15.5
4,1,5,2012-05-23 11:37:43,-122.11987,37.99476,18.6
4,1,5,2012-05-23 11:37:46,-122.12002,37.99499,21.7
4,1,5,2012-05-23 11:37:49,-122.12018,37.99525,24.2
4,1,5,2012-05-23 11:37:52,-122.12036,37.99552,26.1
4,1,5,2012-05-23 11:37:55,-122.12054,37.99582,27.299999
4,1,5,2012-05-23 11:37:58,-122.12067,37.99611,20.5
4,1,5,2012-05-23 11:38:01,-122.12074,37.99626,7.5
4,1,5,2012-05-23 11:38:04,-122.12075,37.99628,1.899999
4,1,5,2012-05-23 11:38:07,-122.12078,37.99633,7.5
4,1,5,2012-05-23 11:38:10,-122.1208,37.99644,9.3
4,1,5,2012-05-23 11:38:13,-122.12065,37.99655,16.2
4,1,5,2012-05-23 11:38:16,-122.1204,37.99671,20.5
4,1,5,2012-05-23 11:38:19,-122.12016,37.99688,18.6
4,1,5,2012-05-23 11:38:22,-122.12001,37.99697,9.3
4,1,5,2012-05-23 11:38:25,-122.11985,37.99695,13
4,1,5,2012-05-23 11:38:28,-122.11962,37.99679,21.7
4,1,5,2012-05-23 11:38:31,-122.11927,37.99662,27.299999
4,1,5,2012-05-23 11:38:34,-122.11882,37.9965,32.299999
4,1,5,2012-05-23 11:38:37,-122.11828,37.99652,33.599998
4,1,5,2012-05-23 11:38:40,-122.11775,37.99662,36
4,1,5,2012-05-23 11:38:43,-122.11721,37.99674,34.799999
4,1,5,2012-05-23 11:38:46,-122.11669,37.99684,33.599998
4,1,5,2012-05-23 11:38:49,-122.11617,37.99691,34.2
4,1,5,2012-05-23 11:38:52,-122.11561,37.99695,37.299999
4,1,5,2012-05-23 11:38:55,-122.11503,37.99698,36.7
4,1,5,2012-05-23 11:38:58,-122.11446,37.99697,36
4,1,5,2012-05-23 11:39:01,-122.11392,37.99694,35.400001
4,1,5,2012-05-23 11:39:04,-122.11338,37.99688,34.799999
4,1,5,2012-05-23 11:39:07,-122.11286,37.99681,31.7
4,1,5,2012-05-23 11:39:10,-122.11249,37.99676,18.6
4,1,5,2012-05-23 11:39:13,-122.11232,37.99674,9.899999
4,1,5,2012-05-23 11:39:16,-122.11224,37.99682,8.699999
4,1,5,2012-05-23 11:39:19,-122.11228,37.99695,11.199999
4,1,5,2012-05-23 11:39:22,-122.11245,37.99702,12.399999
4,1,5,2012-05-23 11:39:25,-122.11261,37.99705,7.5
4,1,5,2012-05-23 11:39:28,-122.11273,37.99706,6.199999
