"personId"	"stageId"	"coordId"	"X"	"Y"	"Z"	"Day"	"Time"	"Mode"	"rawSpeed"	
104361301	0	62	-122.27214	37.81382	-1.0	16.5.2012	8:25:3	car	69.599998	
104361301	0	63	-122.2728	37.81315	-1.0	16.5.2012	8:25:6	car	69.599998	
104361301	0	64	-122.27352	37.81254	-1.0	16.5.2012	8:25:9	car	68.400001	
104361301	0	65	-122.27423	37.81193	-1.0	16.5.2012	8:25:12	car	68.400001	
104361301	0	66	-122.27492	37.81133	-1.0	16.5.2012	8:25:15	car	65.199996	
104361301	0	67	-122.27551	37.81074	-1.0	16.5.2012	8:25:18	car	60.900001	
104361301	0	68	-122.27596	37.81014	-1.0	16.5.2012	8:25:21	car	55.900001	
104361301	0	69	-122.27638	37.8096	-1.0	16.5.2012	8:25:24	car	50.299999	
104361301	0	70	-122.27681	37.80911	-1.0	16.5.2012	8:25:27	car	49.099998	
104361301	0	71	-122.27724	37.80865	-1.0	16.5.2012	8:25:30	car	44.7	
104361301	0	72	-122.27732	37.80854	-1.0	16.5.2012	8:25:33	car	15.5	
104361301	0	73	-122.2774	37.80847	-1.0	16.5.2012	8:25:36	car	6.8	
104361301	0	74	-122.27743	37.80843	-1.0	16.5.2012	8:25:39	car	3.7	
104361301	0	75	-122.27743	37.80838	-1.0	16.5.2012	8:26:1	car	1.899999	
104361301	0	76	-122.27743	37.80834	-1.0	16.5.2012	8:26:4	car	6.199999	
104361301	0	77	-122.27748	37.80828	-1.0	16.5.2012	8:26:7	car	8.699999	
104361301	0	78	-122.27762	37.8082	-1.0	16.5.2012	8:26:10	car	11.199999	
104361301	0	79	-122.27778	37.80809	-1.0	16.5.2012	8:26:13	car	13.699999	
104361301	0	80	-122.27794	37.80795	-1.0	16.5.2012	8:26:16	car	16.799999	
104361301	0	81	-122.27809	37.80777	-1.0	16.5.2012	8:26:19	car	18.0	
104361301	0	82	-122.27821	37.80759	-1.0	16.5.2012	8:26:22	car	15.5	
104361301	0	83	-122.27831	37.80742	-1.0	16.5.2012	8:26:25	car	16.2	
104361301	0	84	-122.27844	37.80724	-1.0	16.5.2012	8:26:28	car	14.899999	
104361301	0	85	-122.27854	37.80707	-1.0	16.5.2012	8:26:31	car	13.0	
104361301	0	86	-122.27861	37.80697	-1.0	16.5.2012	8:26:34	car	6.199999	
104361301	0	87	-122.27864	37.80693	-1.0	16.5.2012	8:26:37	car	3.7	
104361301	0	88	-122.27866	37.80691	-1.0	16.5.2012	8:26:40	car	1.899999	
104361301	0	89	-122.27867	37.80688	-1.0	16.5.2012	8:26:43	car	3.7	
104361301	0	90	-122.2787	37.80682	-1.0	16.5.2012	8:26:46	car	6.199999	
104361301	0	91	-122.27873	37.80678	-1.0	16.5.2012	8:26:49	car	2.5	
104361301	0	92	-122.27871	37.80679	-1.0	16.5.2012	8:27:24	car	1.899999	
104361301	0	93	-122.27874	37.80673	-1.0	16.5.2012	8:27:27	car	5.599999	
104361301	0	94	-122.27881	37.80662	-1.0	16.5.2012	8:27:30	car	14.3	
104361301	0	95	-122.27895	37.80641	-1.0	16.5.2012	8:27:33	car	21.1	
104361301	0	96	-122.27913	37.80616	-1.0	16.5.2012	8:27:36	car	24.2	
104361301	0	97	-122.27936	37.80591	-1.0	16.5.2012	8:27:39	car	25.5	
104361301	0	98	-122.27962	37.80565	-1.0	16.5.2012	8:27:42	car	28.0	
104361301	0	99	-122.27986	37.80534	-1.0	16.5.2012	8:27:45	car	31.7	
104361301	0	100	-122.28011	37.80495	-1.0	16.5.2012	8:27:48	car	37.900001	
104361301	0	101	-122.28036	37.80448	-1.0	16.5.2012	8:27:51	car	42.900001	
104361301	0	102	-122.28053	37.80395	-1.0	16.5.2012	8:27:54	car	46.0	
104361301	0	103	-122.28066	37.8034	-1.0	16.5.2012	8:27:57	car	41.599998	
104361301	0	104	-122.28085	37.803	-1.0	16.5.2012	8:28:0	car	29.799999	
104361301	0	105	-122.28099	37.80277	-1.0	16.5.2012	8:28:3	car	13.0	
104361301	0	106	-122.281	37.80276	-1.0	16.5.2012	8:28:30	car	1.2	
104361301	0	107	-122.28102	37.80273	-1.0	16.5.2012	8:28:33	car	3.7	
104361301	0	108	-122.28108	37.80264	-1.0	16.5.2012	8:28:36	car	10.6	
104361301	0	109	-122.28119	37.80248	-1.0	16.5.2012	8:28:39	car	16.0	
104361301	0	110	-122.28125	37.80229	-1.0	16.5.2012	8:28:42	car	15.5	
104361301	0	111	-122.28109	37.80215	-1.0	16.5.2012	8:28:45	car	19.299999	
104361301	0	112	-122.28078	37.80202	-1.0	16.5.2012	8:28:48	car	23.6	
104361301	0	113	-122.28045	37.80188	-1.0	16.5.2012	8:28:51	car	19.899999	
104361301	0	114	-122.28021	37.80182	-1.0	16.5.2012	8:28:54	car	11.8	
104361301	0	115	-122.28015	37.80182	-1.0	16.5.2012	8:28:57	car	1.2	
104361301	0	116	-122.28022	37.80182	-1.0	16.5.2012	8:29:19	car	1.2	
104361301	0	117	-122.28014	37.80178	-1.0	16.5.2012	8:29:22	car	8.1	
104361301	0	118	-122.27998	37.80171	-1.0	16.5.2012	8:29:25	car	14.3	
104361301	0	119	-122.27969	37.80158	-1.0	16.5.2012	8:29:28	car	19.299999	
104361301	0	120	-122.27944	37.8015	-1.0	16.5.2012	8:29:31	car	10.6	
104361301	0	121	-122.27933	37.80146	-1.0	16.5.2012	8:29:34	car	4.3	
104361301	0	122	-122.27927	37.80144	-1.0	16.5.2012	8:29:37	car	1.2	
104361301	0	123	-122.2792	37.80142	-1.0	16.5.2012	8:29:49	car	2.5	
104361301	0	124	-122.27912	37.80138	-1.0	16.5.2012	8:29:52	car	8.699999	
104361301	0	125	-122.27893	37.80131	-1.0	16.5.2012	8:29:55	car	15.5	
104361301	0	126	-122.27868	37.80121	-1.0	16.5.2012	8:29:58	car	19.299999	
104361301	0	127	-122.27842	37.80111	-1.0	16.5.2012	8:30:1	car	18.6	
104361301	0	128	-122.27816	37.801	-1.0	16.5.2012	8:30:4	car	17.399999	
104361301	0	129	-122.27796	37.80092	-1.0	16.5.2012	8:30:7	car	11.8	
104361301	0	130	-122.27787	37.80083	-1.0	16.5.2012	8:30:10	car	8.699999	
104361301	0	131	-122.27792	37.8007	-1.0	16.5.2012	8:30:13	car	10.6	
104361301	0	132	-122.27804	37.80052	-1.0	16.5.2012	8:30:16	car	16.2	
104361301	0	133	-122.27813	37.80032	-1.0	16.5.2012	8:30:19	car	14.899999	
104361301	0	134	-122.27826	37.80017	-1.0	16.5.2012	8:30:22	car	14.899999	
104361301	0	135	-122.27833	37.80017	-1.0	16.5.2012	8:30:48	car	4.3	
104361301	0	136	-122.27834	37.8001	-1.0	16.5.2012	8:31:5	car	3.099999	
104361301	0	137	-122.27843	37.80036	-1.0	16.5.2012	8:31:8	car	14.3	
104361301	0	138	-122.27866	37.80045	-1.0	16.5.2012	8:31:11	car	18.0	
104361301	0	139	-122.27892	37.80056	-1.0	16.5.2012	8:31:14	car	19.299999	
104361301	0	140	-122.27931	37.80067	-1.0	16.5.2012	8:31:19	car	14.3	
104361301	0	141	-122.27948	37.80063	-1.0	16.5.2012	8:31:22	car	10.6	
104361301	0	142	-122.27953	37.80052	-1.0	16.5.2012	8:31:25	car	8.1	
104361301	0	143	-122.27977	37.80025	-1.0	16.5.2012	8:31:38	car	3.7	
104361301	0	144	-122.27982	37.80014	-1.0	16.5.2012	8:31:49	car	1.2	
104361301	0	145	-122.27983	37.80008	-1.0	16.5.2012	8:31:54	car	4.3	
104361301	0	146	-122.27978	37.80004	-1.0	16.5.2012	8:31:57	car	3.7	
104361301	0	147	-122.2797	37.8001	-1.0	16.5.2012	8:32:0	car	6.199999	
104361301	0	148	-122.27955	37.80029	-1.0	16.5.2012	8:32:6	car	9.3	
104361301	0	149	-122.27948	37.80044	-1.0	16.5.2012	8:32:9	car	8.699999	
104361301	0	150	-122.27943	37.8006	-1.0	16.5.2012	8:32:12	car	10.6	
104361301	0	151	-122.2793	37.80072	-1.0	16.5.2012	8:32:15	car	9.3	
104361301	0	152	-122.27927	37.80075	-1.0	16.5.2012	8:32:18	car	1.899999	
104361301	0	153	-122.27935	37.80073	-1.0	16.5.2012	8:32:24	car	1.899999	
104361301	0	154	-122.27937	37.80077	-1.0	16.5.2012	8:32:27	car	1.899999	
104361301	0	155	-122.27936	37.8008	-1.0	16.5.2012	8:32:32	car	1.899999	
104361301	0	156	-122.27936	37.80083	-1.0	16.5.2012	8:32:35	car	1.2	
104361301	0	157	-122.27933	37.80083	-1.0	16.5.2012	8:32:44	car	1.2	
104361301	0	158	-122.27934	37.80088	-1.0	16.5.2012	8:32:55	car	1.899999	
104361301	0	159	-122.27931	37.80089	-1.0	16.5.2012	8:33:2	car	1.899999	
104361301	0	160	-122.27933	37.80088	-1.0	16.5.2012	8:33:5	car	2.5	
104361301	0	161	-122.27936	37.8009	-1.0	16.5.2012	8:33:9	car	1.2	
104361301	0	162	-122.27933	37.80091	-1.0	16.5.2012	8:33:12	car	1.2	
104361301	0	163	-122.27933	37.80092	-1.0	16.5.2012	8:33:15	car	1.2	
104361301	0	164	-122.27934	37.80095	-1.0	16.5.2012	8:33:20	car	1.899999	
104361301	0	165	-122.27927	37.80086	-1.0	16.5.2012	8:33:31	car	5.599999	
104361301	0	166	-122.27919	37.80091	-1.0	16.5.2012	8:33:34	car	7.5	
104361301	0	167	-122.27916	37.80096	-1.0	16.5.2012	8:33:37	car	3.099999	
104361301	0	168	-122.27915	37.80099	-1.0	16.5.2012	8:33:40	car	2.5	
104361301	0	169	-122.27918	37.80103	-1.0	16.5.2012	8:33:43	car	5.0	
104361301	0	170	-122.27926	37.801	-1.0	16.5.2012	8:33:46	car	6.199999	
104361301	0	171	-122.27932	37.8009	-1.0	16.5.2012	8:33:49	car	9.3	
104361301	0	172	-122.27941	37.8008	-1.0	16.5.2012	8:33:52	car	8.699999	
104361301	0	173	-122.27955	37.80079	-1.0	16.5.2012	8:33:55	car	9.899999	
104361301	0	174	-122.27975	37.80082	-1.0	16.5.2012	8:33:58	car	14.899999	
104361301	0	175	-122.28005	37.80096	-1.0	16.5.2012	8:34:1	car	19.299999	
104361301	0	176	-122.28028	37.80109	-1.0	16.5.2012	8:34:4	car	14.899999	
104361301	0	177	-122.28041	37.80119	-1.0	16.5.2012	8:34:7	car	6.8	
104361301	0	178	-122.28044	37.80124	-1.0	16.5.2012	8:34:10	car	5.599999	
104361301	0	179	-122.2804	37.80133	-1.0	16.5.2012	8:34:13	car	9.3	
104361301	0	180	-122.28029	37.80144	-1.0	16.5.2012	8:34:16	car	12.399999	
104361301	0	181	-122.28015	37.80155	-1.0	16.5.2012	8:34:19	car	9.899999	
104361301	0	182	-122.2801	37.80161	-1.0	16.5.2012	8:34:22	car	3.099999	
104361301	0	183	-122.2801	37.80161	-1.0	16.5.2012	8:34:29	car	1.2	
104361301	0	184	-122.28007	37.80164	-1.0	16.5.2012	8:34:32	car	1.899999	
104361301	0	185	-122.27997	37.80165	-1.0	16.5.2012	8:34:35	car	7.5	
104361301	0	186	-122.27976	37.80162	-1.0	16.5.2012	8:34:38	car	13.0	
104361301	0	187	-122.2795	37.80153	-1.0	16.5.2012	8:34:41	car	14.899999	
104361301	0	188	-122.27933	37.80147	-1.0	16.5.2012	8:34:44	car	6.8	
104361301	0	189	-122.27924	37.80144	-1.0	16.5.2012	8:34:47	car	4.3	
104361301	0	190	-122.27919	37.80142	-1.0	16.5.2012	8:34:50	car	1.899999	
104361301	0	191	-122.27915	37.80141	-1.0	16.5.2012	8:35:3	car	1.899999	
104361301	0	192	-122.27909	37.80138	-1.0	16.5.2012	8:35:6	car	7.5	
104361301	0	193	-122.27895	37.80133	-1.0	16.5.2012	8:35:9	car	11.8	
104361301	0	194	-122.27876	37.80125	-1.0	16.5.2012	8:35:12	car	13.699999	
104361301	0	195	-122.27855	37.80117	-1.0	16.5.2012	8:35:15	car	16.2	
104361301	0	196	-122.27831	37.80108	-1.0	16.5.2012	8:35:18	car	16.799999	
104361301	0	197	-122.27808	37.80099	-1.0	16.5.2012	8:35:21	car	16.799999	
104361301	0	198	-122.27789	37.80091	-1.0	16.5.2012	8:35:24	car	9.3	
104361301	0	199	-122.27787	37.80081	-1.0	16.5.2012	8:35:27	car	7.5	
104361301	0	200	-122.2779	37.80076	-1.0	16.5.2012	8:35:30	car	3.7	
104361301	0	201	-122.27793	37.8007	-1.0	16.5.2012	8:35:33	car	1.899999	
104361301	0	202	-122.27796	37.80066	-1.0	16.5.2012	8:35:36	car	1.899999	
104361301	0	203	-122.278	37.80061	-1.0	16.5.2012	8:35:39	car	5.599999	
104361301	0	204	-122.27802	37.80055	-1.0	16.5.2012	8:35:46	car	1.2	
104361301	0	205	-122.27801	37.80057	-1.0	16.5.2012	8:35:49	car	1.2	
104361301	0	206	-122.278	37.8006	-1.0	16.5.2012	8:36:50	car	1.2	
104361301	0	207	-122.27797	37.80062	-1.0	16.5.2012	8:36:53	car	1.2	
104361301	0	208	-122.27793	37.80063	-1.0	16.5.2012	8:36:56	car	2.5	
104361301	0	209	-122.2779	37.80064	-1.0	16.5.2012	8:36:59	car	1.899999	
104361301	0	210	-122.27788	37.80066	-1.0	16.5.2012	8:37:2	car	3.099999	
104361301	0	211	-122.27786	37.80068	-1.0	16.5.2012	8:37:5	car	1.899999	
104361301	0	212	-122.27784	37.8007	-1.0	16.5.2012	8:37:8	car	2.5	
104361301	0	213	-122.27782	37.80074	-1.0	16.5.2012	8:37:11	car	1.2	
104361301	0	214	-122.27781	37.8008	-1.0	16.5.2012	8:37:14	car	3.7	
104361301	0	215	-122.27777	37.80082	-1.0	16.5.2012	8:37:17	car	2.5	
104361301	0	216	-122.27772	37.80081	-1.0	16.5.2012	8:37:20	car	2.5	
104361301	0	217	-122.27767	37.8008	-1.0	16.5.2012	8:37:23	car	2.5	
104361301	0	218	-122.27764	37.80079	-1.0	16.5.2012	8:37:26	car	1.899999	
104361301	0	219	-122.27761	37.80083	-1.0	16.5.2012	8:37:29	car	3.7	
104361301	0	220	-122.27755	37.80087	-1.0	16.5.2012	8:37:32	car	2.5	
104361301	0	221	-122.2775	37.80087	-1.0	16.5.2012	8:37:35	car	2.5	
104361301	0	222	-122.27745	37.80088	-1.0	16.5.2012	8:37:38	car	2.5	
104361301	0	223	-122.2774	37.80088	-1.0	16.5.2012	8:37:41	car	3.099999	
104361301	0	224	-122.27736	37.80084	-1.0	16.5.2012	8:37:44	car	2.5	
104361301	0	225	-122.27731	37.80083	-1.0	16.5.2012	8:37:47	car	3.099999	
104361301	0	226	-122.27727	37.80083	-1.0	16.5.2012	8:37:50	car	2.5	
104361301	0	227	-122.27722	37.80085	-1.0	16.5.2012	8:37:53	car	2.5	
104361301	0	228	-122.27718	37.80085	-1.0	16.5.2012	8:37:56	car	2.5	
104361301	0	229	-122.27714	37.80085	-1.0	16.5.2012	8:37:59	car	2.5	
104361301	0	230	-122.2771	37.80084	-1.0	16.5.2012	8:38:2	car	1.899999	
104361301	0	231	-122.27707	37.80083	-1.0	16.5.2012	8:38:5	car	1.899999	
104361301	0	232	-122.27705	37.80078	-1.0	16.5.2012	8:38:8	car	2.5	
104361301	0	233	-122.27702	37.80074	-1.0	16.5.2012	8:38:11	car	2.5	
104361301	0	234	-122.27698	37.8007	-1.0	16.5.2012	8:38:14	car	3.099999	
104361301	0	235	-122.27694	37.80066	-1.0	16.5.2012	8:38:17	car	2.5	
104361301	0	236	-122.27691	37.80062	-1.0	16.5.2012	8:38:20	car	2.5	
104361301	0	237	-122.27687	37.80057	-1.0	16.5.2012	8:38:23	car	2.5	
104361301	0	238	-122.27683	37.80053	-1.0	16.5.2012	8:38:26	car	2.5	
104361301	0	239	-122.27679	37.8005	-1.0	16.5.2012	8:38:29	car	2.5	
104361301	0	240	-122.27675	37.80048	-1.0	16.5.2012	8:38:32	car	2.5	
104361301	0	241	-122.27671	37.80044	-1.0	16.5.2012	8:38:35	car	2.5	
104361301	0	242	-122.27668	37.80041	-1.0	16.5.2012	8:38:38	car	2.5	
104361301	0	243	-122.27666	37.80037	-1.0	16.5.2012	8:38:41	car	2.5	
104361301	0	244	-122.27665	37.80033	-1.0	16.5.2012	8:38:44	car	1.899999	
104361301	0	245	-122.27664	37.80029	-1.0	16.5.2012	8:38:47	car	2.5	
104361301	0	246	-122.27661	37.80026	-1.0	16.5.2012	8:38:50	car	1.2	
104361301	0	247	-122.27654	37.80028	-1.0	16.5.2012	8:38:55	car	1.799999	
104361301	0	248	-122.27653	37.80028	-1.0	16.5.2012	8:38:58	car	1.2	
104361301	0	249	-122.27653	37.80027	-1.0	16.5.2012	8:39:1	car	1.2	
104361301	0	250	-122.27653	37.80028	-1.0	16.5.2012	8:39:6	car	1.2	
104361301	0	251	-122.27651	37.80029	-1.0	16.5.2012	8:39:9	car	1.2	
104361301	0	252	-122.27647	37.80026	-1.0	16.5.2012	8:39:13	car	1.2	
104361301	0	253	-122.27644	37.80025	-1.0	16.5.2012	8:39:16	car	1.2	
104361301	0	254	-122.27638	37.8002	-1.0	16.5.2012	8:39:25	car	1.2	
104361301	0	255	-122.27636	37.80021	-1.0	16.5.2012	8:39:28	car	1.899999	
104361301	1	256	-122.27795	37.79998	-1.0	16.5.2012	12:12:45	car	5.599999	
104361301	1	257	-122.27799	37.80006	-1.0	16.5.2012	12:12:48	car	4.3	
104361301	1	258	-122.27806	37.80031	-1.0	16.5.2012	12:12:51	car	3.099999	
104361301	1	259	-122.27808	37.80032	-1.0	16.5.2012	12:12:54	car	5.0	
104361301	1	260	-122.2781	37.80042	-1.0	16.5.2012	12:12:57	car	6.199999	
104361301	1	261	-122.27812	37.8005	-1.0	16.5.2012	12:13:0	car	8.1	
104361301	1	262	-122.27826	37.80151	-1.0	16.5.2012	12:13:32	car	1.899999	
104361301	1	263	-122.27824	37.80172	-1.0	16.5.2012	12:13:35	car	1.899999	
104361301	1	264	-122.27804	37.801	-1.0	16.5.2012	12:13:41	car	6.199999	
104361301	1	265	-122.2774	37.80151	-1.0	16.5.2012	12:14:3	car	14.3	
104361301	1	266	-122.27751	37.80172	-1.0	16.5.2012	12:14:6	car	18.0	
104361301	1	267	-122.27779	37.80185	-1.0	16.5.2012	12:14:9	car	21.7	
104361301	1	268	-122.27809	37.80197	-1.0	16.5.2012	12:14:12	car	18.6	
104361301	1	269	-122.27827	37.80203	-1.0	16.5.2012	12:14:15	car	8.699999	
104361301	1	270	-122.27834	37.80206	-1.0	16.5.2012	12:14:27	car	2.5	
104361301	1	271	-122.27845	37.80211	-1.0	16.5.2012	12:14:30	car	11.8	
104361301	1	272	-122.27867	37.80219	-1.0	16.5.2012	12:14:33	car	18.0	
104361301	1	273	-122.27892	37.80228	-1.0	16.5.2012	12:14:36	car	16.799999	
104361301	1	274	-122.27914	37.80235	-1.0	16.5.2012	12:14:39	car	11.8	
104361301	1	275	-122.27924	37.80238	-1.0	16.5.2012	12:14:42	car	3.7	
104361301	1	276	-122.27931	37.80244	-1.0	16.5.2012	12:14:45	car	8.699999	
104361301	1	277	-122.27933	37.8026	-1.0	16.5.2012	12:14:48	car	17.399999	
104361301	1	278	-122.27925	37.80289	-1.0	16.5.2012	12:14:51	car	27.299999	
104361301	1	279	-122.27913	37.80325	-1.0	16.5.2012	12:14:54	car	31.1	
104361301	1	280	-122.279	37.8036	-1.0	16.5.2012	12:14:57	car	29.2	
104361301	1	281	-122.27885	37.80392	-1.0	16.5.2012	12:15:0	car	25.5	
104361301	1	282	-122.2787	37.80417	-1.0	16.5.2012	12:15:3	car	19.899999	
104361301	1	283	-122.27859	37.80436	-1.0	16.5.2012	12:15:6	car	13.0	
104361301	1	284	-122.27853	37.80444	-1.0	16.5.2012	12:15:9	car	3.099999	
104361301	1	285	-122.27855	37.80443	-1.0	16.5.2012	12:15:57	car	3.7	
104361301	1	286	-122.27849	37.80453	-1.0	16.5.2012	12:16:0	car	13.0	
104361301	1	287	-122.27837	37.80474	-1.0	16.5.2012	12:16:3	car	21.7	
104361301	1	288	-122.27819	37.80502	-1.0	16.5.2012	12:16:6	car	28.0	
104361301	1	289	-122.278	37.80536	-1.0	16.5.2012	12:16:9	car	29.799999	
104361301	1	290	-122.27793	37.80574	-1.0	16.5.2012	12:16:12	car	32.299999	
104361301	1	291	-122.27789	37.80616	-1.0	16.5.2012	12:16:15	car	37.900001	
104361301	1	292	-122.27766	37.80664	-1.0	16.5.2012	12:16:18	car	44.7	
104361301	1	293	-122.27736	37.80716	-1.0	16.5.2012	12:16:21	car	49.099998	
104361301	1	294	-122.27703	37.80773	-1.0	16.5.2012	12:16:24	car	50.299999	
104361301	1	295	-122.27669	37.8083	-1.0	16.5.2012	12:16:27	car	52.2	
104361301	1	296	-122.27633	37.80888	-1.0	16.5.2012	12:16:30	car	52.799999	
104361301	1	297	-122.27593	37.80948	-1.0	16.5.2012	12:16:33	car	54.7	
104361301	1	298	-122.27551	37.81011	-1.0	16.5.2012	12:16:36	car	59.0	
104361301	1	299	-122.27505	37.81075	-1.0	16.5.2012	12:16:39	car	59.7	
104361301	1	300	-122.27452	37.81133	-1.0	16.5.2012	12:16:42	car	57.2	
104361301	1	301	-122.27396	37.81183	-1.0	16.5.2012	12:16:45	car	54.099998	
104361301	1	302	-122.27339	37.81233	-1.0	16.5.2012	12:16:48	car	55.900001	
104361301	1	303	-122.2728	37.81285	-1.0	16.5.2012	12:16:51	car	58.400001	
104361301	1	304	-122.27219	37.81338	-1.0	16.5.2012	12:16:54	car	60.299999	
104361301	1	305	-122.27158	37.81394	-1.0	16.5.2012	12:16:57	car	60.900001	
104361301	1	306	-122.27103	37.81456	-1.0	16.5.2012	12:17:0	car	62.099998	
104361301	1	307	-122.27061	37.81524	-1.0	16.5.2012	12:17:3	car	63.400001	
104361301	1	308	-122.27031	37.81599	-1.0	16.5.2012	12:17:6	car	64.599998	
104361301	1	309	-122.27009	37.81678	-1.0	16.5.2012	12:17:9	car	67.099998	
104361301	1	310	-122.26988	37.81758	-1.0	16.5.2012	12:17:12	car	67.099998	
104361301	1	311	-122.26967	37.81837	-1.0	16.5.2012	12:17:15	car	66.5	
